date_local,aqi,arithmetic_mean,first_max_value,observation_count,observation_percent
2022-05-29,3.0324074074074074,0.20882025635103926,0.30037644341801384,23.424942263279444,97.13856812933025
2022-06-05,2.9295774647887325,0.19729078454332555,0.2906393442622951,24.04215456674473,97.66510538641687
2022-06-12,3.2714285714285714,0.2207855486935867,0.3176722090261283,23.57244655581948,98.25890736342043
2022-06-19,2.615740740740741,0.1824210162037037,0.27159953703703704,23.69212962962963,98.75462962962963
2022-06-26,3.437209302325581,0.22003491860465116,0.33031395348837206,23.504651162790697,97.97674418604652
2022-07-03,2.734597156398104,0.18855313033175355,0.2788483412322275,23.55924170616114,98.20379146919431
2022-07-10,3.1372549019607843,0.20735074146341465,0.30795853658536587,23.270731707317072,97.00243902439024
2022-07-17,3.0865384615384617,0.21649904086538463,0.3056394230769231,23.57451923076923,98.26682692307692
2022-07-24,2.875,0.19921556115107913,0.27403117505995206,23.908872901678656,97.84172661870504
2022-07-31,2.761904761904762,0.19841139416058395,0.2719391727493917,23.523114355231144,95.39416058394161
2022-08-07,2.9411764705882355,0.20109536274509804,0.3183235294117647,23.651960784313726,98.59313725490196
2022-08-14,3.3412322274881516,0.22579520567375885,0.3305579196217494,24.314420803782507,98.74704491725768
2022-08-21,2.8743961352657004,0.20607526378896882,0.28245323741007194,23.817745803357315,97.03357314148681
2022-08-28,3.1226415094339623,0.21712585882352942,0.30187294117647057,24.11294117647059,97.92
2022-09-04,3.6009174311926606,0.23220125171624714,0.35820594965675057,24.14187643020595,98.45537757437071
2022-09-11,3.542056074766355,0.2281267878787879,0.3501468531468531,24.086247086247088,98.18881118881119
2022-09-18,3.225806451612903,0.22088898620689654,0.32310574712643675,24.013793103448275,97.91264367816092
2022-09-25,3.966666666666667,0.24820459004739337,0.3801469194312796,23.97867298578199,97.36729857819905
2022-10-02,3.0,0.20209432853717027,0.30751798561151084,23.664268585131893,98.11270983213429
2022-10-09,4.180487804878049,0.2632535317073171,0.4284439024390244,23.634146341463413,98.51463414634146
2022-10-16,4.048543689320389,0.25158178155339805,0.40949757281553395,23.597087378640776,98.36407766990291
2022-10-23,3.6490384615384617,0.23300691127098322,0.35383213429256594,23.99760191846523,97.38848920863309
2022-10-30,6.488038277511961,0.3761379904761905,0.631202380952381,23.60238095238095,98.28333333333333
2022-11-06,4.190476190476191,0.24566930878859858,0.42302137767220904,24.239904988123516,98.46555819477435
2022-11-13,5.310679611650485,0.27185038199513384,0.5038953771289537,23.416058394160583,97.60827250608273
2022-11-20,5.618357487922705,0.3147162850241546,0.5737729468599034,23.594202898550726,98.34541062801932
2022-11-27,6.17,0.3419073125,0.5953225,23.655,98.6025
2022-12-04,5.154228855721393,0.30139175621890546,0.5156169154228856,23.524875621890548,98.05721393034825
2022-12-11,4.440191387559809,0.2611653597122302,0.43116786570743404,23.47002398081535,97.82973621103118
2022-12-18,6.211538461538462,0.36422997596153844,0.6044927884615384,23.490384615384617,97.91586538461539
2022-12-25,6.105527638190955,0.34239385213032586,0.5733609022556392,23.49624060150376,97.93734335839599
2023-01-01,5.553398058252427,0.33484627184466015,0.562123786407767,23.614077669902912,98.42233009708738
2023-06-11,3.523076923076923,0.23436647826086957,0.33616112531969305,24.276214833759592,98.37340153452685
2023-06-18,4.216494845360825,0.26310949871465295,0.4255681233933162,24.10025706940874,97.62982005141389
2023-06-25,3.865979381443299,0.2499874910025707,0.3884344473007712,24.0719794344473,97.79948586118252
2023-07-02,3.941747572815534,0.24819360869565218,0.42225603864734296,24.782608695652176,97.97101449275362
2023-07-09,2.98019801980198,0.20599645320197044,0.3114384236453202,24.940886699507388,99.05911330049261
2023-07-16,3.5660377358490565,0.24117438497652582,0.3566103286384976,24.708920187793428,97.8169014084507
2023-07-23,3.4285714285714284,0.2334196380952381,0.3405904761904762,24.685714285714287,98.14285714285714
2023-07-30,2.7641509433962264,0.20124176168224298,0.2827897196261682,24.794392523364486,98.20093457943925
2023-08-06,3.4615384615384617,0.2400957799043062,0.3422488038277512,24.574162679425836,97.69377990430623
2023-08-13,2.7904761904761903,0.20344801421800948,0.29145023696682465,24.86729857819905,98.42654028436019
2023-08-20,3.7788461538461537,0.24906713461538463,0.35283653846153845,24.846153846153847,98.48557692307692
2023-08-27,3.33,0.23206307960199007,0.3296666666666667,25.044776119402986,98.90049751243781
2023-09-03,3.5142857142857142,0.2367051857142857,0.34526428571428575,23.885714285714286,99.54285714285714
2023-09-10,3.4383561643835616,0.23313163013698632,0.344027397260274,23.58219178082192,98.27397260273973
2023-09-17,3.5833333333333335,0.23588816551724137,0.4249034482758621,23.52413793103448,98.03448275862068
2023-09-24,3.5675675675675675,0.23111550675675677,0.3518243243243243,23.81081081081081,99.22972972972973
2023-10-01,3.3157894736842106,0.2517036,0.30222105263157895,10.705263157894738,44.421052631578945
2023-10-08,3.263157894736842,0.1965682894736842,0.33823684210526317,23.92105263157895,99.6842105263158
2023-10-15,3.0,0.2020647105263158,0.2915263157894737,23.86842105263158,99.47368421052632
2023-10-22,4.157894736842105,0.24666844736842103,0.3980526315789474,23.92105263157895,99.6842105263158
2023-10-29,2.473684210526316,0.17329623684210527,0.25244736842105264,23.86842105263158,99.47368421052632
2023-11-05,3.736842105263158,0.33157894736842103,0.3368421052631579,1.894736842105263,7.578947368421052
