date,gdp,real_gdp,unemployment_rate,interest_rate,fund_rate
2019-01-13,21104.133,20415.15,4.0,1.04043434,2.4
2019-01-20,21104.133,20415.15,4.0,1.04043434,2.4
2019-01-27,21104.133,20415.15,4.0,1.04043434,2.4
2019-02-03,21104.133,20415.15,3.8,1.06818285,2.4
2019-02-10,21104.133,20415.15,3.8,1.06818285,2.4
2019-02-17,21104.133,20415.15,3.8,1.06818285,2.4
2019-02-24,21104.133,20415.15,3.8,1.06818285,2.4
2019-03-03,21104.133,20415.15,3.8,0.51720765,2.4
2019-03-10,21104.133,20415.15,3.8,0.51720765,2.4
2019-03-17,21104.133,20415.15,3.8,0.51720765,2.4
2019-03-24,21104.133,20415.15,3.8,0.51720765,2.41
2019-03-31,21104.133,20415.15,3.8,0.51720765,2.43
2019-04-07,21384.775,20584.528,3.6,0.42030375,2.41
2019-04-14,21384.775,20584.528,3.6,0.42030375,2.41
2019-04-21,21384.775,20584.528,3.6,0.42030375,2.44
2019-04-28,21384.775,20584.528,3.6,0.42030375,2.44
2019-05-05,21384.775,20584.528,3.7,0.5404288,2.4
2019-05-12,21384.775,20584.528,3.7,0.5404288,2.38
2019-05-19,21384.775,20584.528,3.7,0.5404288,2.39
2019-05-26,21384.775,20584.528,3.7,0.5404288,2.38
2019-06-02,21384.775,20584.528,3.6,0.42130162,2.4
2019-06-09,21384.775,20584.528,3.6,0.42130162,2.37
2019-06-16,21384.775,20584.528,3.6,0.42130162,2.36
2019-06-23,21384.775,20584.528,3.6,0.42130162,2.38
2019-06-30,21384.775,20584.528,3.6,0.42130162,2.4
2019-07-07,21694.282,20817.581,3.7,0.44057188,2.42
2019-07-14,21694.282,20817.581,3.7,0.44057188,2.38
2019-07-21,21694.282,20817.581,3.7,0.44057188,2.41
2019-07-28,21694.282,20817.581,3.7,0.44057188,2.4
2019-08-04,21694.282,20817.581,3.7,0.42005179,2.14
2019-08-11,21694.282,20817.581,3.7,0.42005179,2.12
2019-08-18,21694.282,20817.581,3.7,0.42005179,2.13
2019-08-25,21694.282,20817.581,3.7,0.42005179,2.12
2019-09-01,21694.282,20817.581,3.5,0.23500552,2.13
2019-09-08,21694.282,20817.581,3.5,0.23500552,2.12
2019-09-15,21694.282,20817.581,3.5,0.23500552,2.14
2019-09-22,21694.282,20817.581,3.5,0.23500552,1.9
2019-09-29,21694.282,20817.581,3.5,0.23500552,1.83
2019-10-06,21902.39,20951.088,3.6,0.36832453,1.82
2019-10-13,21902.39,20951.088,3.6,0.36832453,1.82
2019-10-20,21902.39,20951.088,3.6,0.36832453,1.85
2019-10-27,21902.39,20951.088,3.6,0.36832453,1.83
2019-11-03,21902.39,20951.088,3.6,0.43361185,1.57
2019-11-10,21902.39,20951.088,3.6,0.43361185,1.55
2019-11-17,21902.39,20951.088,3.6,0.43361185,1.55
2019-11-24,21902.39,20951.088,3.6,0.43361185,1.55
2019-12-01,21902.39,20951.088,3.6,0.51426493,1.56
2019-12-08,21902.39,20951.088,3.6,0.51426493,1.55
2019-12-15,21902.39,20951.088,3.6,0.51426493,1.55
2019-12-22,21902.39,20951.088,3.6,0.51426493,1.55
2019-12-29,21902.39,20951.088,3.6,0.51426493,1.55
2020-01-05,21706.513,20665.553,3.5,0.50509631,1.55
2020-01-12,21706.513,20665.553,3.5,0.50509631,1.54
2020-01-19,21706.513,20665.553,3.5,0.50509631,1.55
2020-01-26,21706.513,20665.553,3.5,0.50509631,1.55
2020-02-02,21706.513,20665.553,3.5,0.31598579,1.59
2020-02-09,21706.513,20665.553,3.5,0.31598579,1.58
2020-02-16,21706.513,20665.553,3.5,0.31598579,1.58
2020-02-23,21706.513,20665.553,3.5,0.31598579,1.58
2020-03-01,21706.513,20665.553,4.4,-0.12783745,1.58
2020-03-08,21706.513,20665.553,4.4,-0.12783745,1.09
2020-03-15,21706.513,20665.553,4.4,-0.12783745,1.1
2020-03-22,21706.513,20665.553,4.4,-0.12783745,0.15
2020-03-29,21706.513,20665.553,4.4,-0.12783745,0.1
2020-04-05,19913.143,19034.83,14.7,-0.11159442,0.05
2020-04-12,19913.143,19034.83,14.7,-0.11159442,0.05
2020-04-19,19913.143,19034.83,14.7,-0.11159442,0.05
2020-04-26,19913.143,19034.83,14.7,-0.11159442,0.05
2020-05-03,19913.143,19034.83,13.2,-0.02785652,0.05
2020-05-10,19913.143,19034.83,13.2,-0.02785652,0.05
2020-05-17,19913.143,19034.83,13.2,-0.02785652,0.05
2020-05-24,19913.143,19034.83,13.2,-0.02785652,0.05
2020-05-31,19913.143,19034.83,13.2,-0.02785652,0.05
2020-06-07,19913.143,19034.83,11.0,-0.15369936,0.07
2020-06-14,19913.143,19034.83,11.0,-0.15369936,0.08
2020-06-21,19913.143,19034.83,11.0,-0.15369936,0.09
2020-06-28,19913.143,19034.83,11.0,-0.15369936,0.08
2020-07-05,21647.64,20511.785,10.2,-0.3453445,0.09
2020-07-12,21647.64,20511.785,10.2,-0.3453445,0.09
2020-07-19,21647.64,20511.785,10.2,-0.3453445,0.09
2020-07-26,21647.64,20511.785,10.2,-0.3453445,0.09
2020-08-02,21647.64,20511.785,8.4,-0.407134,0.1
2020-08-09,21647.64,20511.785,8.4,-0.407134,0.1
2020-08-16,21647.64,20511.785,8.4,-0.407134,0.1
2020-08-23,21647.64,20511.785,8.4,-0.407134,0.09
2020-08-30,21647.64,20511.785,8.4,-0.407134,0.09
2020-09-06,21647.64,20511.785,7.9,-0.34333693,0.09
2020-09-13,21647.64,20511.785,7.9,-0.34333693,0.09
2020-09-20,21647.64,20511.785,7.9,-0.34333693,0.09
2020-09-27,21647.64,20511.785,7.9,-0.34333693,0.09
2020-10-04,22024.502,20724.128,6.9,-0.29173845,0.09
2020-10-11,22024.502,20724.128,6.9,-0.29173845,0.09
2020-10-18,22024.502,20724.128,6.9,-0.29173845,0.09
2020-10-25,22024.502,20724.128,6.9,-0.29173845,0.09
2020-11-01,22024.502,20724.128,6.7,-0.21395564,0.09
2020-11-08,22024.502,20724.128,6.7,-0.21395564,0.09
2020-11-15,22024.502,20724.128,6.7,-0.21395564,0.09
2020-11-22,22024.502,20724.128,6.7,-0.21395564,0.08
2020-11-29,22024.502,20724.128,6.7,-0.21395564,0.08
2020-12-06,22024.502,20724.128,6.7,-0.23232146,0.09
2020-12-13,22024.502,20724.128,6.7,-0.23232146,0.09
2020-12-20,22024.502,20724.128,6.7,-0.23232146,0.09
2020-12-27,22024.502,20724.128,6.7,-0.23232146,0.09
2021-01-03,22600.185,20990.541,6.3,-0.23501721,0.09
2021-01-10,22600.185,20990.541,6.3,-0.23501721,0.09
2021-01-17,22600.185,20990.541,6.3,-0.23501721,0.09
2021-01-24,22600.185,20990.541,6.3,-0.23501721,0.08
2021-01-31,22600.185,20990.541,6.3,-0.23501721,0.07
2021-02-07,22600.185,20990.541,6.2,-0.2308238,0.08
2021-02-14,22600.185,20990.541,6.2,-0.2308238,0.08
2021-02-21,22600.185,20990.541,6.2,-0.2308238,0.07
2021-02-28,22600.185,20990.541,6.2,-0.2308238,0.07
2021-03-07,22600.185,20990.541,6.1,0.01250687,0.07
2021-03-14,22600.185,20990.541,6.1,0.01250687,0.07
2021-03-21,22600.185,20990.541,6.1,0.01250687,0.07
2021-03-28,22600.185,20990.541,6.1,0.01250687,0.07
2021-04-04,23292.362,21309.544,6.1,0.11804694,0.07
2021-04-11,23292.362,21309.544,6.1,0.11804694,0.07
2021-04-18,23292.362,21309.544,6.1,0.11804694,0.07
2021-04-25,23292.362,21309.544,6.1,0.11804694,0.07
2021-05-02,23292.362,21309.544,5.8,0.03694758,0.05
2021-05-09,23292.362,21309.544,5.8,0.03694758,0.06
2021-05-16,23292.362,21309.544,5.8,0.03694758,0.06
2021-05-23,23292.362,21309.544,5.8,0.03694758,0.06
2021-05-30,23292.362,21309.544,5.8,0.03694758,0.05
2021-06-06,23292.362,21309.544,5.9,-0.00566485,0.06
2021-06-13,23292.362,21309.544,5.9,-0.00566485,0.06
2021-06-20,23292.362,21309.544,5.9,-0.00566485,0.1
2021-06-27,23292.362,21309.544,5.9,-0.00566485,0.1
2021-07-04,23828.973,21483.083,5.4,0.03504108,0.1
2021-07-11,23828.973,21483.083,5.4,0.03504108,0.1
2021-07-18,23828.973,21483.083,5.4,0.03504108,0.1
2021-07-25,23828.973,21483.083,5.4,0.03504108,0.1
2021-08-01,23828.973,21483.083,5.2,-0.26101879,0.07
2021-08-08,23828.973,21483.083,5.2,-0.26101879,0.1
2021-08-15,23828.973,21483.083,5.2,-0.26101879,0.1
2021-08-22,23828.973,21483.083,5.2,-0.26101879,0.09
2021-08-29,23828.973,21483.083,5.2,-0.26101879,0.08
2021-09-05,23828.973,21483.083,4.8,-0.19473087,0.08
2021-09-12,23828.973,21483.083,4.8,-0.19473087,0.08
2021-09-19,23828.973,21483.083,4.8,-0.19473087,0.08
2021-09-26,23828.973,21483.083,4.8,-0.19473087,0.08
2021-10-03,24654.603,21847.602,4.5,0.08790114,0.08
2021-10-10,24654.603,21847.602,4.5,0.08790114,0.08
2021-10-17,24654.603,21847.602,4.5,0.08790114,0.08
2021-10-24,24654.603,21847.602,4.5,0.08790114,0.08
2021-10-31,24654.603,21847.602,4.5,0.08790114,0.07
2021-11-07,24654.603,21847.602,4.2,0.16399788,0.08
2021-11-14,24654.603,21847.602,4.2,0.16399788,0.08
2021-11-21,24654.603,21847.602,4.2,0.16399788,0.08
2021-11-28,24654.603,21847.602,4.2,0.16399788,0.08
2021-12-05,24654.603,21847.602,3.9,0.09168917,0.08
2021-12-12,24654.603,21847.602,3.9,0.09168917,0.08
2021-12-19,24654.603,21847.602,3.9,0.09168917,0.08
2021-12-26,24654.603,21847.602,3.9,0.09168917,0.08
2022-01-02,25029.116,21738.871,4.0,0.3194951,0.07
2022-01-09,25029.116,21738.871,4.0,0.3194951,0.08
2022-01-16,25029.116,21738.871,4.0,0.3194951,0.08
2022-01-23,25029.116,21738.871,4.0,0.3194951,0.08
2022-01-30,25029.116,21738.871,4.0,0.3194951,0.08
2022-02-06,25029.116,21738.871,3.8,0.44159289,0.08
2022-02-13,25029.116,21738.871,3.8,0.44159289,0.08
2022-02-20,25029.116,21738.871,3.8,0.44159289,0.08
2022-02-27,25029.116,21738.871,3.8,0.44159289,0.08
2022-03-06,25029.116,21738.871,3.6,0.34708992,0.08
2022-03-13,25029.116,21738.871,3.6,0.34708992,0.08
2022-03-20,25029.116,21738.871,3.6,0.34708992,0.33
2022-03-27,25029.116,21738.871,3.6,0.34708992,0.33
2022-04-03,25544.273,21708.16,3.6,0.94940027,0.33
2022-04-10,25544.273,21708.16,3.6,0.94940027,0.33
2022-04-17,25544.273,21708.16,3.6,0.94940027,0.33
2022-04-24,25544.273,21708.16,3.6,0.94940027,0.33
2022-05-01,25544.273,21708.16,3.6,1.20389776,0.33
2022-05-08,25544.273,21708.16,3.6,1.20389776,0.83
2022-05-15,25544.273,21708.16,3.6,1.20389776,0.83
2022-05-22,25544.273,21708.16,3.6,1.20389776,0.83
2022-05-29,25544.273,21708.16,3.6,1.20389776,0.83
2022-06-05,25544.273,21708.16,3.6,1.02509351,0.83
2022-06-12,25544.273,21708.16,3.6,1.02509351,0.83
2022-06-19,25544.273,21708.16,3.6,1.02509351,1.58
2022-06-26,25544.273,21708.16,3.6,1.02509351,1.58
2022-07-03,25994.639,21851.134,3.5,1.06217493,1.58
2022-07-10,25994.639,21851.134,3.5,1.06217493,1.58
2022-07-17,25994.639,21851.134,3.5,1.06217493,1.58
2022-07-24,25994.639,21851.134,3.5,1.06217493,1.58
2022-07-31,25994.639,21851.134,3.5,1.06217493,2.32
2022-08-07,25994.639,21851.134,3.7,0.8556253,2.33
2022-08-14,25994.639,21851.134,3.7,0.8556253,2.33
2022-08-21,25994.639,21851.134,3.7,0.8556253,2.33
2022-08-28,25994.639,21851.134,3.7,0.8556253,2.33
2022-09-04,25994.639,21851.134,3.5,1.20424868,2.33
2022-09-11,25994.639,21851.134,3.5,1.20424868,2.33
2022-09-18,25994.639,21851.134,3.5,1.20424868,2.33
2022-09-25,25994.639,21851.134,3.5,1.20424868,3.08
2022-10-02,26408.405,21989.981,3.7,1.79733203,3.08
2022-10-09,26408.405,21989.981,3.7,1.79733203,3.08
2022-10-16,26408.405,21989.981,3.7,1.79733203,3.08
2022-10-23,26408.405,21989.981,3.7,1.79733203,3.08
2022-10-30,26408.405,21989.981,3.7,1.79733203,3.08
2022-11-06,26408.405,21989.981,3.6,1.93071305,3.83
2022-11-13,26408.405,21989.981,3.6,1.93071305,3.83
2022-11-20,26408.405,21989.981,3.6,1.93071305,3.83
2022-11-27,26408.405,21989.981,3.6,1.93071305,3.83
2022-12-04,26408.405,21989.981,3.5,1.57612515,3.83
2022-12-11,26408.405,21989.981,3.5,1.57612515,3.83
2022-12-18,26408.405,21989.981,3.5,1.57612515,4.33
2022-12-25,26408.405,21989.981,3.5,1.57612515,4.33
2023-01-01,26813.601,22112.329,3.4,1.78309897,4.33
2023-01-08,26813.601,22112.329,3.4,1.78309897,4.33
2023-01-15,26813.601,22112.329,3.4,1.78309897,4.33
2023-01-22,26813.601,22112.329,3.4,1.78309897,4.33
2023-01-29,26813.601,22112.329,3.4,1.78309897,4.33
2023-02-05,26813.601,22112.329,3.6,1.42020217,4.58
2023-02-12,26813.601,22112.329,3.6,1.42020217,4.58
2023-02-19,26813.601,22112.329,3.6,1.42020217,4.58
2023-02-26,26813.601,22112.329,3.6,1.42020217,4.58
2023-03-05,26813.601,22112.329,3.5,2.05963636,4.57
2023-03-12,26813.601,22112.329,3.5,2.05963636,4.57
2023-03-19,26813.601,22112.329,3.5,2.05963636,4.58
2023-03-26,26813.601,22112.329,3.5,2.05963636,4.83
2023-04-02,27063.012,22225.35,3.4,1.44391386,4.83
2023-04-09,27063.012,22225.35,3.4,1.44391386,4.83
2023-04-16,27063.012,22225.35,3.4,1.44391386,4.83
2023-04-23,27063.012,22225.35,3.4,1.44391386,4.83
2023-04-30,27063.012,22225.35,3.4,1.44391386,4.83
2023-05-07,27063.012,22225.35,3.7,1.53690406,5.08
2023-05-14,27063.012,22225.35,3.7,1.53690406,5.08
2023-05-21,27063.012,22225.35,3.7,1.53690406,5.08
2023-05-28,27063.012,22225.35,3.7,1.53690406,5.08
2023-06-04,27063.012,22225.35,3.6,1.06063107,5.08
